LATITUDE,LONGITUDE,BRIGHTNESS,SCAN,TRACK,ACQ_DATE,ACQ_TIME,SATELLITE,INSTRUMENT,CONFIDENCE,VERSION,BRIGHT_T31,FRP,DAYNIGHT,geometry,BACKGROUND_TEMP,TEMP_DIFF,ML_FIRE_CLASS,LAT_GRID,LON_GRID,PERSISTENCE_DAYS,IS_PERSISTENT,FRP_LOG,IS_NIGHT,CONFIDENCE_NUM,FIRE_CLASS,PERSISTENCE_LEVEL
9.25608,78.67139,337.62,0.38,0.36,2026-07-03,0813,SNPP,SNPP,n,2.0NRT,302.73,1.9,D,POINT (78.67139 9.25608),302.73,34.889999999999986,Agricultural Fire,9.26,78.67,1,0,1.0647107369924282,0,1,Agricultural Fire,Low
9.20583,77.67289,340.21,0.4,0.37,2026-07-03,0813,SNPP,SNPP,n,2.0NRT,298.34,8.54,D,POINT (77.67289 9.20583),298.34,41.870000000000005,Agricultural Fire,9.21,77.67,1,0,2.255493485460195,0,1,Agricultural Fire,Low
9.36778,77.73111,337.2,0.39,0.37,2026-07-03,0813,SNPP,SNPP,n,2.0NRT,301.06,2.42,D,POINT (77.73111 9.36778),301.06,36.139999999999986,Agricultural Fire,9.37,77.73,1,0,1.2296405510745139,0,1,Agricultural Fire,Low
9.56186,78.37086,337.37,0.39,0.36,2026-07-03,0813,SNPP,SNPP,n,2.0NRT,295.93,3.92,D,POINT (78.37086 9.56186),295.93,41.44,Agricultural Fire,9.56,78.37,1,0,1.5933085305042167,0,1,Agricultural Fire,Low
10.83892,78.49416,333.3,0.38,0.36,2026-07-03,0813,SNPP,SNPP,n,2.0NRT,298.19,0.95,D,POINT (78.49416 10.83892),298.19,35.110000000000014,Other Thermal Anomaly,10.84,78.49,1,0,0.6678293725756554,0,1,Other Thermal Anomaly,Low
11.30177,78.77939,338.05,0.38,0.36,2026-07-03,0813,SNPP,SNPP,n,2.0NRT,279.34,4.21,D,POINT (78.77939 11.30177),279.34,58.710000000000036,Agricultural Fire,11.3,78.78,1,0,1.6505798557652755,0,1,Agricultural Fire,Low
11.2728,78.01382,344.85,0.39,0.36,2026-07-03,0813,SNPP,SNPP,n,2.0NRT,297.87,4.07,D,POINT (78.01382 11.2728),297.87,46.98000000000002,Agricultural Fire,11.27,78.01,1,0,1.623340817603092,0,1,Agricultural Fire,Low
11.27612,78.0133,345.45,0.39,0.36,2026-07-03,0813,SNPP,SNPP,n,2.0NRT,295.16,3.02,D,POINT (78.0133 11.27612),295.16,50.289999999999964,Agricultural Fire,11.28,78.01,1,0,1.3912819026309295,0,1,Agricultural Fire,Low
8.97816,78.03185,334.72,0.39,0.36,2026-07-03,0813,SNPP,SNPP,n,2.0NRT,301.66,2.42,D,POINT (78.03185 8.97816),301.66,33.06,Agricultural Fire,8.98,78.03,1,0,1.2296405510745139,0,1,Agricultural Fire,Low
23.76124,86.40505,330.22,0.43,0.62,2026-07-03,0816,SNPP,SNPP,n,2.0NRT,288.97,7.0,D,POINT (86.40505 23.76124),288.97,41.25,Forest / Wildlife Fire,23.76,86.41,14,1,2.0794415416798357,0,1,Forest / Wildlife Fire,Very High
22.82709,69.49908,332.19,0.43,0.46,2026-07-03,0818,SNPP,SNPP,n,2.0NRT,294.76,1.87,D,POINT (69.49908 22.82709),294.76,37.43000000000001,Agricultural Fire,22.83,69.5,1,0,1.0543120297715298,0,1,Agricultural Fire,Low
22.94404,69.16373,337.22,0.45,0.47,2026-07-03,0818,SNPP,SNPP,n,2.0NRT,292.76,3.5,D,POINT (69.16373 22.94404),292.76,44.460000000000036,Agricultural Fire,22.94,69.16,1,0,1.5040773967762742,0,1,Agricultural Fire,Low
22.94318,69.15937,331.18,0.45,0.47,2026-07-03,0818,SNPP,SNPP,n,2.0NRT,293.59,3.5,D,POINT (69.15937 22.94318),293.59,37.59000000000003,Agricultural Fire,22.94,69.16,1,0,1.5040773967762742,0,1,Agricultural Fire,Low
23.64487,68.55601,345.04,0.47,0.48,2026-07-03,0818,SNPP,SNPP,n,2.0NRT,297.55,5.3,D,POINT (68.55601 23.64487),297.55,47.49000000000001,Agricultural Fire,23.64,68.56,1,0,1.840549633397487,0,1,Agricultural Fire,Low
23.64922,68.55495,337.62,0.47,0.48,2026-07-03,0818,SNPP,SNPP,n,2.0NRT,297.56,5.3,D,POINT (68.55495 23.64922),297.56,40.06,Agricultural Fire,23.65,68.55,1,0,1.840549633397487,0,1,Agricultural Fire,Low
26.4458,84.59359,332.86,0.35,0.57,2026-07-03,0818,SNPP,SNPP,n,2.0NRT,291.45,3.1,D,POINT (84.59359 26.4458),291.45,41.410000000000025,Agricultural Fire,26.45,84.59,1,0,1.410986973710262,0,1,Agricultural Fire,Low
28.1954,80.29359,330.91,0.41,0.45,2026-07-03,0818,SNPP,SNPP,n,2.0NRT,289.27,2.35,D,POINT (80.29359 28.1954),289.27,41.64000000000004,Agricultural Fire,28.2,80.29,1,0,1.208960345836975,0,1,Agricultural Fire,Low
30.67798,75.15585,334.0,0.4,0.37,2026-07-03,0820,SNPP,SNPP,n,2.0NRT,298.01,1.7,D,POINT (75.15585 30.67798),298.01,35.99000000000001,Agricultural Fire,30.68,75.16,1,0,0.9932517730102833,0,1,Agricultural Fire,Low
30.89801,76.19987,333.06,0.42,0.38,2026-07-03,0820,SNPP,SNPP,n,2.0NRT,296.95,2.74,D,POINT (76.19987 30.89801),296.95,36.110000000000014,Agricultural Fire,30.9,76.2,1,0,1.3190856114264407,0,1,Agricultural Fire,Low
30.91885,75.43786,346.74,0.4,0.37,2026-07-03,0820,SNPP,SNPP,n,2.0NRT,300.06,10.45,D,POINT (75.43786 30.91885),300.06,46.68000000000001,Agricultural Fire,30.92,75.44,2,0,2.4379897300002487,0,1,Agricultural Fire,Medium
31.07172,75.28515,338.52,0.4,0.37,2026-07-03,0820,SNPP,SNPP,n,2.0NRT,297.87,4.0,D,POINT (75.28515 31.07172),297.87,40.64999999999998,Agricultural Fire,31.07,75.29,1,0,1.6094379124341003,0,1,Agricultural Fire,Low
31.08939,75.31213,331.33,0.4,0.37,2026-07-03,0820,SNPP,SNPP,n,2.0NRT,296.81,2.2,D,POINT (75.31213 31.08939),296.81,34.51999999999998,Agricultural Fire,31.09,75.31,1,0,1.1631508098056809,0,1,Agricultural Fire,Low
31.16662,75.28979,332.74,0.4,0.37,2026-07-03,0820,SNPP,SNPP,n,2.0NRT,298.1,2.79,D,POINT (75.28979 31.16662),298.1,34.639999999999986,Agricultural Fire,31.17,75.29,1,0,1.332366019094335,0,1,Agricultural Fire,Low
31.1187,74.68378,335.56,0.39,0.36,2026-07-03,0820,SNPP,SNPP,n,2.0NRT,298.84,2.34,D,POINT (74.68378 31.1187),298.84,36.72000000000003,Agricultural Fire,31.12,74.68,1,0,1.205970806988609,0,1,Agricultural Fire,Low
31.2603,75.3388,332.1,0.4,0.37,2026-07-03,0820,SNPP,SNPP,n,2.0NRT,297.07,2.23,D,POINT (75.3388 31.2603),297.07,35.03000000000003,Agricultural Fire,31.26,75.34,1,0,1.172482137234565,0,1,Agricultural Fire,Low
31.35954,75.9418,335.29,0.42,0.38,2026-07-03,0820,SNPP,SNPP,n,2.0NRT,299.29,3.7,D,POINT (75.9418 31.35954),299.29,36.0,Agricultural Fire,31.36,75.94,1,0,1.547562508716013,0,1,Agricultural Fire,Low
31.39272,75.87252,333.89,0.42,0.38,2026-07-03,0820,SNPP,SNPP,n,2.0NRT,297.79,2.3,D,POINT (75.87252 31.39272),297.79,36.099999999999966,Agricultural Fire,31.39,75.87,1,0,1.1939224684724346,0,1,Agricultural Fire,Low
31.57808,75.83187,336.9,0.42,0.38,2026-07-03,0820,SNPP,SNPP,n,2.0NRT,297.84,4.43,D,POINT (75.83187 31.57808),297.84,39.06,Agricultural Fire,31.58,75.83,1,0,1.691939133945844,0,1,Agricultural Fire,Low
31.53176,75.05977,333.26,0.4,0.37,2026-07-03,0820,SNPP,SNPP,n,2.0NRT,297.42,4.0,D,POINT (75.05977 31.53176),297.42,35.839999999999975,Agricultural Fire,31.53,75.06,1,0,1.6094379124341003,0,1,Agricultural Fire,Low
32.95311,74.59113,332.05,0.4,0.37,2026-07-03,0820,SNPP,SNPP,n,2.0NRT,300.24,2.03,D,POINT (74.59113 32.95311),300.24,31.810000000000002,Agricultural Fire,32.95,74.59,1,0,1.1085626195212777,0,1,Agricultural Fire,Low
32.9755,74.571,332.16,0.4,0.37,2026-07-03,0820,SNPP,SNPP,n,2.0NRT,301.1,3.55,D,POINT (74.571 32.9755),301.1,31.060000000000002,Agricultural Fire,32.98,74.57,1,0,1.5151272329628591,0,1,Agricultural Fire,Low
25.54294,91.23304,313.07,0.42,0.61,2026-07-03,1904,SNPP,SNPP,n,2.0NRT,286.21,0.98,N,POINT (91.23304 25.54294),286.21,26.860000000000014,Other Thermal Anomaly,25.54,91.23,6,1,0.6830968447064438,1,1,Other Thermal Anomaly,High
25.54259,91.23721,299.74,0.42,0.61,2026-07-03,1904,SNPP,SNPP,n,2.0NRT,286.25,0.98,N,POINT (91.23721 25.54259),286.25,13.490000000000009,Other Thermal Anomaly,25.54,91.24,8,1,0.6830968447064438,1,1,Other Thermal Anomaly,Very High
25.03791,87.3859,302.53,0.71,0.75,2026-07-03,1904,SNPP,SNPP,n,2.0NRT,276.31,1.09,N,POINT (87.3859 25.03791),276.31,26.21999999999997,Other Thermal Anomaly,25.04,87.39,10,1,0.7371640659767197,1,1,Other Thermal Anomaly,Very High
25.03376,87.38902,300.85,0.71,0.75,2026-07-03,1904,SNPP,SNPP,n,2.0NRT,276.57,1.9,N,POINT (87.38902 25.03376),276.57,24.28000000000003,Agricultural Fire,25.03,87.39,1,0,1.0647107369924282,1,1,Agricultural Fire,Low
28.37383,77.22612,304.69,0.38,0.36,2026-07-03,2044,SNPP,SNPP,n,2.0NRT,281.84,0.67,N,POINT (77.22612 28.37383),281.84,22.850000000000023,Other Thermal Anomaly,28.37,77.23,13,1,0.5128236264286639,1,1,Other Thermal Anomaly,Very High
24.20466,82.7083,310.45,0.43,0.46,2026-07-03,2044,SNPP,SNPP,n,2.0NRT,291.06,1.59,N,POINT (82.7083 24.20466),291.06,19.389999999999986,Other Thermal Anomaly,24.2,82.71,13,1,0.9516578757114464,1,1,Other Thermal Anomaly,Very High
24.18405,82.65882,305.82,0.43,0.46,2026-07-03,2044,SNPP,SNPP,n,2.0NRT,290.55,0.87,N,POINT (82.65882 24.18405),290.55,15.269999999999982,Other Thermal Anomaly,24.18,82.66,9,1,0.6259384308664953,1,1,Other Thermal Anomaly,Very High
24.17744,82.64833,307.69,0.43,0.46,2026-07-03,2044,SNPP,SNPP,n,2.0NRT,290.94,1.93,N,POINT (82.64833 24.17744),290.94,16.75,Other Thermal Anomaly,24.18,82.65,6,1,1.0750024230289759,1,1,Other Thermal Anomaly,High
24.18405,82.66082,305.57,0.43,0.46,2026-07-03,2044,SNPP,SNPP,n,2.0NRT,290.65,2.13,N,POINT (82.66082 24.18405),290.65,14.920000000000016,Other Thermal Anomaly,24.18,82.66,9,1,1.1410330045520618,1,1,Other Thermal Anomaly,Very High
24.17738,82.65031,308.78,0.43,0.46,2026-07-03,2044,SNPP,SNPP,n,2.0NRT,290.63,1.93,N,POINT (82.65031 24.17738),290.63,18.149999999999977,Other Thermal Anomaly,24.18,82.65,6,1,1.0750024230289759,1,1,Other Thermal Anomaly,High
24.17076,82.61755,307.77,0.43,0.46,2026-07-03,2044,SNPP,SNPP,n,2.0NRT,290.83,3.42,N,POINT (82.61755 24.17076),290.83,16.939999999999998,Agricultural Fire,24.17,82.62,2,0,1.4861396960896067,1,1,Agricultural Fire,Medium
24.1641,82.62916,308.04,0.43,0.46,2026-07-03,2044,SNPP,SNPP,n,2.0NRT,291.06,2.05,N,POINT (82.62916 24.1641),291.06,16.980000000000018,Other Thermal Anomaly,24.16,82.63,6,1,1.1151415906193203,1,1,Other Thermal Anomaly,High
24.14065,82.70319,307.4,0.43,0.46,2026-07-03,2044,SNPP,SNPP,n,2.0NRT,290.76,0.39,N,POINT (82.70319 24.14065),290.76,16.639999999999986,Other Thermal Anomaly,24.14,82.7,3,1,0.3293037471426004,1,1,Other Thermal Anomaly,Medium
24.14565,82.6561,319.86,0.43,0.46,2026-07-03,2044,SNPP,SNPP,n,2.0NRT,290.81,2.64,N,POINT (82.6561 24.14565),290.81,29.05000000000001,Other Thermal Anomaly,24.15,82.66,6,1,1.2919836816486494,1,1,Other Thermal Anomaly,High
24.15992,82.56247,305.92,0.43,0.46,2026-07-03,2044,SNPP,SNPP,n,2.0NRT,290.63,2.02,N,POINT (82.56247 24.15992),290.63,15.29000000000002,Other Thermal Anomaly,24.16,82.56,6,1,1.1052568313867783,1,1,Other Thermal Anomaly,High
24.1591,82.56657,305.36,0.43,0.46,2026-07-03,2044,SNPP,SNPP,n,2.0NRT,290.63,2.02,N,POINT (82.56657 24.1591),290.63,14.730000000000018,Other Thermal Anomaly,24.16,82.57,5,1,1.1052568313867783,1,1,Other Thermal Anomaly,High
24.15246,82.57807,309.92,0.43,0.46,2026-07-03,2044,SNPP,SNPP,n,2.0NRT,290.34,2.81,N,POINT (82.57807 24.15246),290.34,19.58000000000004,Other Thermal Anomaly,24.15,82.58,3,1,1.3376291891386096,1,1,Other Thermal Anomaly,Medium
24.15166,82.58211,317.9,0.43,0.46,2026-07-03,2044,SNPP,SNPP,n,2.0NRT,290.59,2.81,N,POINT (82.58211 24.15166),290.59,27.310000000000002,Other Thermal Anomaly,24.15,82.58,3,1,1.3376291891386096,1,1,Other Thermal Anomaly,Medium
24.14081,82.59284,309.16,0.43,0.46,2026-07-03,2044,SNPP,SNPP,n,2.0NRT,290.75,3.15,N,POINT (82.59284 24.14081),290.75,18.410000000000025,Agricultural Fire,24.14,82.59,2,0,1.423108334242607,1,1,Agricultural Fire,Medium
22.37185,87.2964,298.24,0.45,0.63,2026-07-03,2044,SNPP,SNPP,n,2.0NRT,278.56,1.17,N,POINT (87.2964 22.37185),278.56,19.680000000000007,Other Thermal Anomaly,22.37,87.3,24,1,0.7747271675523681,1,1,Other Thermal Anomaly,Very High
22.36614,87.29485,297.74,0.45,0.63,2026-07-03,2044,SNPP,SNPP,n,2.0NRT,278.75,1.48,N,POINT (87.29485 22.36614),278.75,18.99000000000001,Agricultural Fire,22.37,87.29,1,0,0.9082585601768908,1,1,Agricultural Fire,Low
21.63232,82.11054,299.34,0.44,0.46,2026-07-03,2046,SNPP,SNPP,n,2.0NRT,278.2,0.68,N,POINT (82.11054 21.63232),278.2,21.139999999999986,Other Thermal Anomaly,21.63,82.11,1,0,0.5187937934151675,1,1,Other Thermal Anomaly,Low
26.04658,93.28896,328.12,0.45,0.63,2026-07-04,0618,SNPP,SNPP,n,2.0NRT,289.01,4.67,D,POINT (93.28896 26.04658),289.01,39.110000000000014,Agricultural Fire,26.05,93.29,1,0,1.7351891177396608,0,1,Agricultural Fire,Low
26.43062,93.72866,346.03,0.41,0.61,2026-07-04,0618,SNPP,SNPP,n,2.0NRT,290.02,5.84,D,POINT (93.72866 26.43062),290.02,56.00999999999999,Agricultural Fire,26.43,93.73,1,0,1.922787731634459,0,1,Agricultural Fire,Low
26.43353,93.72788,350.64,0.41,0.61,2026-07-04,0618,SNPP,SNPP,n,2.0NRT,290.49,6.66,D,POINT (93.72788 26.43353),290.49,60.14999999999998,Agricultural Fire,26.43,93.73,1,0,2.0360119837525,0,1,Agricultural Fire,Low
22.35903,82.30183,338.03,0.4,0.37,2026-07-04,0758,SNPP,SNPP,n,2.0NRT,294.97,2.45,D,POINT (82.30183 22.35903),294.97,43.059999999999945,Other Thermal Anomaly,22.36,82.3,16,1,1.2383742310432684,0,1,Other Thermal Anomaly,Very High
23.16526,82.34155,340.73,0.41,0.37,2026-07-04,0758,SNPP,SNPP,n,2.0NRT,298.42,5.61,D,POINT (82.34155 23.16526),298.42,42.31,Forest / Wildlife Fire,23.17,82.34,13,1,1.888583653863595,0,1,Forest / Wildlife Fire,Very High
23.77735,86.21023,332.49,0.42,0.45,2026-07-04,0758,SNPP,SNPP,n,2.0NRT,292.75,2.68,D,POINT (86.21023 23.77735),292.75,39.74000000000001,Other Thermal Anomaly,23.78,86.21,20,1,1.3029127521808397,0,1,Other Thermal Anomaly,Very High
23.78153,86.20962,343.24,0.42,0.45,2026-07-04,0758,SNPP,SNPP,n,2.0NRT,295.27,7.5,D,POINT (86.20962 23.78153),295.27,47.97000000000003,Forest / Wildlife Fire,23.78,86.21,20,1,2.1400661634962708,0,1,Forest / Wildlife Fire,Very High
23.75601,85.85429,331.36,0.4,0.44,2026-07-04,0758,SNPP,SNPP,n,2.0NRT,297.3,4.72,D,POINT (85.85429 23.75601),297.3,34.06,Forest / Wildlife Fire,23.76,85.85,15,1,1.7439688053917064,0,1,Forest / Wildlife Fire,Very High
24.14477,82.65762,338.35,0.43,0.38,2026-07-04,0758,SNPP,SNPP,n,2.0NRT,301.18,3.32,D,POINT (82.65762 24.14477),301.18,37.170000000000016,Agricultural Fire,24.14,82.66,2,0,1.463255402256019,0,1,Agricultural Fire,Medium
24.14892,82.58385,338.46,0.42,0.38,2026-07-04,0758,SNPP,SNPP,n,2.0NRT,300.32,4.98,D,POINT (82.58385 24.14892),300.32,38.139999999999986,Forest / Wildlife Fire,24.15,82.58,3,1,1.7884205679625405,0,1,Forest / Wildlife Fire,Medium
24.16053,82.56495,330.7,0.42,0.38,2026-07-04,0758,SNPP,SNPP,n,2.0NRT,298.86,2.34,D,POINT (82.56495 24.16053),298.86,31.839999999999975,Other Thermal Anomaly,24.16,82.56,6,1,1.205970806988609,0,1,Other Thermal Anomaly,High
24.88208,83.66425,331.15,0.48,0.4,2026-07-04,0758,SNPP,SNPP,n,2.0NRT,297.91,3.51,D,POINT (83.66425 24.88208),297.91,33.23999999999995,Agricultural Fire,24.88,83.66,1,0,1.506297153514587,0,1,Agricultural Fire,Low
25.80975,93.45818,329.23,0.62,0.72,2026-07-04,0758,SNPP,SNPP,n,2.0NRT,286.1,5.05,D,POINT (93.45818 25.80975),286.1,43.129999999999995,Agricultural Fire,25.81,93.46,1,0,1.80005827204275,0,1,Agricultural Fire,Low
24.83795,81.48724,348.23,0.4,0.37,2026-07-04,0758,SNPP,SNPP,n,2.0NRT,299.94,8.14,D,POINT (81.48724 24.83795),299.94,48.29000000000002,Agricultural Fire,24.84,81.49,1,0,2.2126603854660587,0,1,Agricultural Fire,Low
26.03823,84.55218,336.28,0.54,0.42,2026-07-04,0758,SNPP,SNPP,n,2.0NRT,293.82,5.18,D,POINT (84.55218 26.03823),293.82,42.45999999999998,Agricultural Fire,26.04,84.55,1,0,1.8213182714695995,0,1,Agricultural Fire,Low
26.04405,83.50909,337.07,0.48,0.4,2026-07-04,0758,SNPP,SNPP,n,2.0NRT,300.91,4.27,D,POINT (83.50909 26.04405),300.91,36.15999999999997,Agricultural Fire,26.04,83.51,1,0,1.6620303625532709,0,1,Agricultural Fire,Low
25.80326,80.68755,332.92,0.39,0.36,2026-07-04,0758,SNPP,SNPP,l,2.0NRT,304.31,3.58,D,POINT (80.68755 25.80326),304.31,28.610000000000014,Agricultural Fire,25.8,80.69,1,0,1.5216989981260935,0,0,Agricultural Fire,Low
26.45226,84.59524,331.37,0.55,0.43,2026-07-04,0758,SNPP,SNPP,n,2.0NRT,289.86,4.16,D,POINT (84.59524 26.45226),289.86,41.50999999999999,Agricultural Fire,26.45,84.6,1,0,1.6409365794934714,0,1,Agricultural Fire,Low
23.63654,68.55256,333.57,0.46,0.64,2026-07-04,0758,SNPP,SNPP,n,2.0NRT,288.29,5.29,D,POINT (68.55256 23.63654),288.29,45.27999999999997,Agricultural Fire,23.64,68.55,1,0,1.8389610707123492,0,1,Agricultural Fire,Low
29.18267,79.08075,330.72,0.38,0.36,2026-07-04,0801,SNPP,SNPP,n,2.0NRT,295.95,1.4,D,POINT (79.08075 29.18267),295.95,34.77000000000004,Agricultural Fire,29.18,79.08,1,0,0.8754687373538999,0,1,Agricultural Fire,Low
27.1217,79.95583,348.53,0.39,0.36,2026-07-04,0801,SNPP,SNPP,n,2.0NRT,301.35,13.55,D,POINT (79.95583 27.1217),301.35,47.17999999999995,Agricultural Fire,27.12,79.96,1,0,2.6775909936175015,0,1,Agricultural Fire,Low
33.92004,74.98608,331.09,0.42,0.37,2026-07-04,0803,SNPP,SNPP,l,2.0NRT,306.03,2.29,D,POINT (74.98608 33.92004),306.03,25.060000000000002,Agricultural Fire,33.92,74.99,1,0,1.1908875647772805,0,0,Agricultural Fire,Low
31.26105,76.92358,301.6,0.41,0.45,2026-07-04,2023,SNPP,SNPP,n,2.0NRT,288.41,0.34,N,POINT (76.92358 31.26105),288.41,13.189999999999998,Other Thermal Anomaly,31.26,76.92,8,1,0.29266961396282,1,1,Other Thermal Anomaly,Very High
23.98903,79.39249,302.54,0.4,0.37,2026-07-04,2025,SNPP,SNPP,n,2.0NRT,278.01,0.76,N,POINT (79.39249 23.98903),278.01,24.53000000000003,Other Thermal Anomaly,23.99,79.39,4,1,0.5653138090500605,1,1,Other Thermal Anomaly,High
26.64589,79.47888,341.22,0.42,0.38,2026-07-04,2025,SNPP,SNPP,n,2.0NRT,293.71,4.37,N,POINT (79.47888 26.64589),293.71,47.51000000000005,Forest / Wildlife Fire,26.65,79.48,3,1,1.6808279085207734,1,1,Forest / Wildlife Fire,Medium
26.64244,79.47828,317.86,0.42,0.38,2026-07-04,2025,SNPP,SNPP,n,2.0NRT,293.78,2.19,N,POINT (79.47828 26.64244),293.78,24.08000000000004,Other Thermal Anomaly,26.64,79.48,17,1,1.1600209167967532,1,1,Other Thermal Anomaly,Very High
24.92283,84.1555,309.06,0.43,0.38,2026-07-04,2025,SNPP,SNPP,n,2.0NRT,292.94,1.24,N,POINT (84.1555 24.92283),292.94,16.120000000000005,Other Thermal Anomaly,24.92,84.16,4,1,0.8064758658669484,1,1,Other Thermal Anomaly,High
24.11675,86.85787,305.9,0.4,0.44,2026-07-04,2025,SNPP,SNPP,n,2.0NRT,286.43,2.35,N,POINT (86.85787 24.11675),286.43,19.46999999999997,Other Thermal Anomaly,24.12,86.86,12,1,1.208960345836975,1,1,Other Thermal Anomaly,Very High
23.69624,87.09377,305.23,0.42,0.45,2026-07-04,2025,SNPP,SNPP,n,2.0NRT,282.64,1.1,N,POINT (87.09377 23.69624),282.64,22.590000000000032,Other Thermal Anomaly,23.7,87.09,9,1,0.7419373447293773,1,1,Other Thermal Anomaly,Very High
23.69298,87.11021,305.87,0.42,0.45,2026-07-04,2025,SNPP,SNPP,n,2.0NRT,282.42,1.86,N,POINT (87.11021 23.69298),282.42,23.44999999999999,Other Thermal Anomaly,23.69,87.11,10,1,1.0508216248317612,1,1,Other Thermal Anomaly,Very High
23.69054,87.12258,311.62,0.42,0.45,2026-07-04,2025,SNPP,SNPP,n,2.0NRT,282.1,2.21,N,POINT (87.12258 23.69054),282.1,29.519999999999982,Other Thermal Anomaly,23.69,87.12,15,1,1.1662709371419244,1,1,Other Thermal Anomaly,Very High
23.69129,87.09691,305.37,0.42,0.45,2026-07-04,2025,SNPP,SNPP,n,2.0NRT,283.46,1.12,N,POINT (87.09691 23.69129),283.46,21.910000000000025,Other Thermal Anomaly,23.69,87.1,10,1,0.7514160886839212,1,1,Other Thermal Anomaly,Very High
23.68639,87.12164,307.47,0.42,0.45,2026-07-04,2025,SNPP,SNPP,n,2.0NRT,282.38,1.2,N,POINT (87.12164 23.68639),282.38,25.090000000000032,Other Thermal Anomaly,23.69,87.12,15,1,0.7884573603642702,1,1,Other Thermal Anomaly,Very High
23.6666,87.15578,306.79,0.42,0.46,2026-07-04,2025,SNPP,SNPP,n,2.0NRT,281.45,1.89,N,POINT (87.15578 23.6666),281.45,25.340000000000032,Other Thermal Anomaly,23.67,87.16,6,1,1.0612565021243408,1,1,Other Thermal Anomaly,High
23.66245,87.15482,308.62,0.42,0.46,2026-07-04,2025,SNPP,SNPP,n,2.0NRT,280.52,1.22,N,POINT (87.15482 23.66245),280.52,28.100000000000023,Other Thermal Anomaly,23.66,87.15,11,1,0.7975071958841881,1,1,Other Thermal Anomaly,Very High
23.78003,86.38973,296.69,0.57,0.43,2026-07-04,2025,SNPP,SNPP,n,2.0NRT,267.31,1.23,N,POINT (86.38973 23.78003),267.31,29.379999999999995,Other Thermal Anomaly,23.78,86.39,20,1,0.8020015854720274,1,1,Other Thermal Anomaly,Very High
23.76898,86.40384,298.1,0.38,0.43,2026-07-04,2025,SNPP,SNPP,n,2.0NRT,269.7,1.01,N,POINT (86.40384 23.76898),269.7,28.400000000000034,Other Thermal Anomaly,23.77,86.4,17,1,0.6981347220709844,1,1,Other Thermal Anomaly,Very High
23.76501,86.40293,301.84,0.38,0.43,2026-07-04,2025,SNPP,SNPP,n,2.0NRT,268.5,1.01,N,POINT (86.40293 23.76501),268.5,33.339999999999975,Other Thermal Anomaly,23.77,86.4,17,1,0.6981347220709844,1,1,Other Thermal Anomaly,Very High
23.76841,86.40076,298.58,0.38,0.43,2026-07-04,2025,SNPP,SNPP,n,2.0NRT,270.66,0.69,N,POINT (86.40076 23.76841),270.66,27.91999999999996,Other Thermal Anomaly,23.77,86.4,17,1,0.5247285289349821,1,1,Other Thermal Anomaly,Very High
23.7677,86.40446,298.53,0.38,0.43,2026-07-04,2025,SNPP,SNPP,n,2.0NRT,268.32,0.69,N,POINT (86.40446 23.7677),268.32,30.20999999999998,Other Thermal Anomaly,23.77,86.4,17,1,0.5247285289349821,1,1,Other Thermal Anomaly,Very High
23.76374,86.40355,296.92,0.38,0.43,2026-07-04,2025,SNPP,SNPP,n,2.0NRT,265.87,0.69,N,POINT (86.40355 23.76374),265.87,31.05000000000001,Other Thermal Anomaly,23.76,86.4,26,1,0.5247285289349821,1,1,Other Thermal Anomaly,Very High
23.75977,86.40265,298.07,0.38,0.43,2026-07-04,2025,SNPP,SNPP,n,2.0NRT,266.22,1.18,N,POINT (86.40265 23.75977),266.22,31.849999999999966,Other Thermal Anomaly,23.76,86.4,26,1,0.7793248768009976,1,1,Other Thermal Anomaly,Very High
23.56072,87.22869,329.48,0.43,0.46,2026-07-04,2025,SNPP,SNPP,n,2.0NRT,280.11,3.6,N,POINT (87.22869 23.56072),280.11,49.370000000000005,Forest / Wildlife Fire,23.56,87.23,6,1,1.5260563034950492,1,1,Forest / Wildlife Fire,High
23.55907,87.23703,312.46,0.43,0.46,2026-07-04,2025,SNPP,SNPP,n,2.0NRT,279.61,2.12,N,POINT (87.23703 23.55907),279.61,32.849999999999966,Other Thermal Anomaly,23.56,87.24,14,1,1.1378330018213911,1,1,Other Thermal Anomaly,Very High
23.55824,87.24121,319.8,0.43,0.46,2026-07-04,2025,SNPP,SNPP,n,2.0NRT,279.72,2.12,N,POINT (87.24121 23.55824),279.72,40.079999999999984,Other Thermal Anomaly,23.56,87.24,14,1,1.1378330018213911,1,1,Other Thermal Anomaly,Very High
23.55323,87.24441,303.59,0.43,0.46,2026-07-04,2025,SNPP,SNPP,n,2.0NRT,279.66,1.15,N,POINT (87.24441 23.55323),279.66,23.92999999999995,Other Thermal Anomaly,23.55,87.24,7,1,0.7654678421395714,1,1,Other Thermal Anomaly,High
23.56386,87.08179,306.55,0.42,0.45,2026-07-04,2025,SNPP,SNPP,n,2.0NRT,279.56,1.56,N,POINT (87.08179 23.56386),279.56,26.99000000000001,Other Thermal Anomaly,23.56,87.08,9,1,0.9400072584914712,1,1,Other Thermal Anomaly,Very High
23.67897,86.39227,295.06,0.38,0.43,2026-07-04,2025,SNPP,SNPP,n,2.0NRT,267.6,1.05,N,POINT (86.39227 23.67897),267.6,27.45999999999998,Other Thermal Anomaly,23.68,86.39,16,1,0.7178397931503169,1,1,Other Thermal Anomaly,Very High
